run,kernel_down_ns,kernel_first_move_ns,trial,action,ui_down_ns,ui_first_move_ns,gl_down_ns,gl_first_move_ns,applied_ns,first_render_ns,half_lane_ns,ninety_lane_ns
2.2-performance-cruise-8,1141871973933577,1141871981892432,40,1,1141871976150035,1141871991260714,1141871985426130,1141872001350246,1141872001877590,1141872017564206,1141872049621136,1141872169392607
2.2-performance-cruise-8,1141872980973990,1141872988882636,41,2,1141872983235084,1141872998599773,1141872988141022,1141873003798679,1141873004287117,1141873019091181,1141873053063632,1141873172102290
2.2-performance-cruise-8,1141873987937215,1141873995875393,42,3,1141873990876174,1141874005018883,1141873992947059,1141874007014040,1141874007607425,1141874022317062,0,0
2.2-performance-cruise-8,1141874994770076,1141875002793097,43,4,1141874996599138,1141875012250754,1141875009781431,1141875025640860,1141875026306537,1141875042146226,0,0
2.2-performance-cruise-8,1141876001927728,1141876009888354,44,1,1141876004397885,1141876018463980,1141876012734135,1141876028480179,1141876028995908,1141876044528461,1141876077456277,1141876196589727
2.2-performance-cruise-8,1141877008970016,1141877016925694,45,2,1141877011308245,1141877026299184,1141877015786475,1141877030642310,1141877031137831,1141877046685280,1141877079008044,1141877198584722
2.2-performance-cruise-8,1141878015775845,1141878023874804,46,3,1141878018170273,1141878033298139,1141878019360794,1141878033694441,1141878034373712,1141878048957359,0,0
2.2-performance-cruise-8,1141879022803758,1141879030911467,47,4,1141879024801831,1141879040325895,1141879036365426,1141879053023709,1141879053615845,1141879068260950,0,0
2.2-performance-fast-8,1142472732067538,1142472739831705,0,1,1142472734620247,1142472748839519,1142472737019361,1142472751853373,1142472752393269,1142472767391656,1142472816363119,1142472917994588
2.2-performance-fast-8,1142473738744097,1142473746874045,1,2,1142473740610659,1142473756192900,1142473754374098,1142473770878319,1142473771423371,1142473785990403,1142473819010355,1142473938253752
2.2-performance-fast-8,1142474746032374,1142474753843052,2,3,1142474748289666,1142474763184511,1142474757821229,1142474772589981,1142474773213887,1142474788005347,0,0
2.2-performance-fast-8,1142475752750026,1142475760840131,3,4,1142475755433933,1142475770064976,1142475759324090,1142475774651747,1142475775253154,1142475791010707,0,0
2.2-performance-fast-8,1142476759738043,1142476767901638,4,1,1142476761807106,1142476777175441,1142476762001273,1142476793854557,1142476794383724,1142476810038830,1142476841755343,1142476960653949
2.2-performance-fast-8,1142477766872727,1142477774841790,5,2,1142477769240436,1142477784387208,1142477779329082,1142477795459969,1142477796038824,1142477811000700,1142477844431693,1142477963370195
2.2-performance-fast-8,1142478773935432,1142478781712255,6,3,1142478776375119,1142478791234704,1142478782527672,1142478797666736,1142478798234705,1142478813744185,0,0
2.2-performance-fast-8,1142479780926990,1142479788834751,7,4,1142479784261261,1142479798220690,1142479786355168,1142479800917617,1142479801547044,1142479816858660,0,0
2.2-performance-fast-8,1142480787764434,1142480795850998,8,1,1142480789952976,1142480804770738,1142480803098238,1142480820000687,1142480820498031,1142480836767147,1142480868790171,1142480987804819
2.2-performance-fast-8,1142481794904587,1142481802714796,9,2,1142481797115316,1142481811267922,1142481806345629,1142481821896100,1142481822416048,1142481838215528,1142481870878448,1142481990691637
2.2-performance-fast-8,1142482801976458,1142482809853698,10,3,1142482804418646,1142482819536616,1142482808852552,1142482824984116,1142482825557918,1142482840114535,0,0
2.2-performance-fast-8,1142483808898225,1142483816844684,11,4,1142483811099371,1142483826178591,1142483813855829,1142483828269425,1142483828876248,1142483843489322,0,0
2.2-performance-fast-8,1142484815895044,1142484823964993,12,1,1142484818171346,1142484833580827,1142484829715462,1142484846084005,1142484846603589,1142484861973173,1142484894089791,1142485013939126
2.2-performance-fast-8,1142485822751446,1142485830845457,13,2,1142485824971707,1142485838110458,1142485833195458,1142485848331136,1142485848842803,1142485864029419,1142485896583901,1142486016093549
2.2-performance-fast-8,1142486829767849,1142486837733995,14,3,1142486833333422,1142486847049257,1142486837753370,1142486851507382,1142486852098788,1142486867092384,0,0
2.2-performance-fast-8,1142487836890918,1142487844836804,15,4,1142487839438835,1142487853994513,1142487839800553,1142487870034879,1142487870599515,1142487886806027,0,0
2.2-performance-fast-8,1142488843933206,1142488851851956,16,1,1142488846594508,1142488861236124,1142488856503519,1142488873620500,1142488874167740,1142488889150970,1142488921595974,1142489040998277
2.2-performance-fast-8,1142489850976483,1142489858839973,17,2,1142489853651431,1142489868525912,1142489860261796,1142489876036590,1142489876557892,1142489891500445,1142489924091751,1142490043193429
2.2-performance-fast-8,1142490857898667,1142490865918355,18,3,1142490860639656,1142490875044189,1142490863493980,1142490878433096,1142490879029137,1142490893580910,0,0
2.2-performance-fast-8,1142491864886527,1142491872932934,19,4,1142491867237934,1142491882221060,1142491880810800,1142491897418770,1142491898047468,1142491913484970,0,0
2.2-performance-fast-8,1142492871898451,1142492879840326,20,1,1142492874425795,1142492888971786,1142492883896473,1142492899835432,1142492900363037,1142492915203351,1142492948043094,1142493067399720
2.2-performance-fast-8,1142493878797092,1142493886837979,21,2,1142493881125322,1142493896672146,1142493887050375,1142493902668501,1142493903242303,1142493917029128,1142493950675381,1142494070147632
2.2-performance-fast-8,1142494885906412,1142494893838704,22,3,1142494888597714,1142494903328028,1142494890549954,1142494905651257,1142494906338497,1142494920545842,0,0
2.2-performance-fast-8,1142495892858231,1142495900876461,23,4,1142495895363439,1142495910619587,1142495907850003,1142495924033130,1142495924619484,1142495940658340,0,0
2.2-performance-fast-8,1142496899885727,1142496907903905,24,1,1142496902091873,1142496915937655,1142496911483905,1142496926436823,1142496926943959,1142496942616200,1142496974873234,1142497093937361
2.2-performance-fast-8,1142497906777806,1142497914715463,25,2,1142497909437598,1142497924239839,1142497913515047,1142497928746611,1142497929473017,1142497943981091,1142497993002867,1142498096456575
2.2-performance-fast-8,1142498913920563,1142498921874887,26,3,1142498916855928,1142498931034679,1142498917144574,1142498931118637,1142498931879263,1142498946948379,0,0
2.2-performance-fast-8,1142499920892903,1142499928846029,27,4,1142499923183736,1142499938365040,1142499934305821,1142499950428010,1142499951012697,1142499967211084,0,0
2.2-performance-fast-8,1142500927891649,1142500935832587,28,1,1142500930221910,1142500945269463,1142500936657431,1142500952615610,1142500953125401,1142500969250038,1142501000367906,1142501120774897
2.2-performance-fast-8,1142501934899041,1142501942730344,29,2,1142501937208104,1142501951948418,1142501940964771,1142501956111960,1142501956634668,1142501971799357,1142502020742487,1142502123349320
2.2-performance-fast-8,1142502941905495,1142502949837840,30,3,1142502944696694,1142502959027893,1142502958476330,1142502974932582,1142502975543728,1142502990550500,0,0
2.2-performance-fast-8,1142503948825960,1142503956843201,31,4,1142503950766533,1142503966281535,1142503961094555,1142503977497213,1142503978136744,1142503993045913,0,0
2.2-performance-fast-8,1142504955930540,1142504963885905,32,1,1142504958488457,1142504973615854,1142504963508561,1142504979675803,1142504980183980,1142504995712471,1142505027976901,1142505147263840
2.2-performance-fast-8,1142505963027984,1142505970847203,33,2,1142505965101942,1142505980326423,1142505967904443,1142505982862257,1142505983399653,1142505997307883,1142506046786846,1142506149592898
2.2-performance-fast-8,1142506969727095,1142506978192772,34,3,1142506971774230,1142506987474128,1142506983928138,1142507000458608,1142507001054702,1142507016280537,0,0
2.2-performance-fast-8,1142507976749851,1142507984723602,35,4,1142507979464591,1142507993364019,1142507987202040,1142508003234333,1142508003838395,1142508018873553,0,0
2.2-performance-fast-8,1142508983952295,1142508991726723,36,1,1142508986551202,1142509001600526,1142508991429067,1142509006670995,1142509007188704,1142509021815164,1142509070654648,1142509173800595
2.2-performance-fast-8,1142509990890052,1142509998848542,37,2,1142509993704844,1142510008171720,1142509994710365,1142510024696774,1142510025183232,1142510040719432,1142510073135841,1142510193098978
2.2-performance-fast-8,1142510997745933,1142511006002809,38,3,1142511000278486,1142511015190154,1142511010701195,1142511027082811,1142511027713749,1142511042816354,0,0
2.2-performance-fast-8,1142512004850721,1142512012711139,39,4,1142512007100148,1142512019908431,1142512013849785,1142512029975307,1142512030529942,1142512046750257,0,0
2.2-performance-fast-8,1142513011947696,1142513019851135,40,1,1142513014709207,1142513029026136,1142513019647593,1142513033557959,1142513034070199,1142513049282075,1142513097986247,1142513200195371
2.2-performance-fast-8,1142514018895713,1142514026836391,41,2,1142514021127953,1142514036072330,1142514021554255,1142514036202642,1142514036838944,1142514050853581,1142514100275201,1142514203816982
2.2-performance-fast-8,1142515025963730,1142515033844460,42,3,1142515028193783,1142515043834670,1142515040043471,1142515055986025,1142515056578473,1142515071429152,0,0
2.2-performance-fast-8,1142516032899299,1142516040857842,43,4,1142516035490654,1142516050446541,1142516043806540,1142516058312739,1142516058901385,1142516074666439,0,0
2.2-performance-fast-8,1142517039883462,1142517048009713,44,1,1142517042650858,1142517057426537,1142517045042473,1142517060633204,1142517061147371,1142517076244247,1142517108455709,1142517227867700
2.2-performance-fast-8,1142518046885750,1142518054876897,45,2,1142518049167677,1142518063889606,1142518061727574,1142518078611170,1142518079159972,1142518094291536,1142518127536383,1142518246477280
2.2-performance-fast-8,1142519053887465,1142519061844028,46,3,1142519056248403,1142519071077883,1142519065563195,1142519081465593,1142519082071270,1142519097168198,0,0
2.2-performance-fast-8,1142520060886159,1142520068844702,47,4,1142520064547826,1142520078469025,1142520070034285,1142520084012932,1142520084604964,1142520099786788,0,0
2.2-responsive-cruise-120,1142675195833332,1142675203582031,0,1,1142675197902968,1142675204750521,1142675205071510,1142675205200625,1142675239046982,1142675254867244,1142675285834331,1142675404369238
2.2-responsive-cruise-120,1142676203260151,1142676210587652,1,2,1142676206739683,1142676212211506,1142676209190881,1142676223995987,1142676258014011,1142676272318335,1142676305835474,1142676423460694
2.2-responsive-cruise-120,1142677209477856,1142677217688377,2,3,1142677212005720,1142677219191555,1142677226732441,1142677226838014,1142677261617184,1142677276455675,0,0
2.2-responsive-cruise-120,1142678216612800,1142678224472592,3,4,1142678218955144,1142678226371447,1142678229407488,1142678229511343,1142678263812127,1142678279737702,0,0
2.2-responsive-cruise-120,1142679223636285,1142679231572120,4,1,1142679227156859,1142679232922328,1142679232599932,1142679248503215,1142679266482904,1142679282352333,1142679313339003,1142679431410473
2.2-responsive-cruise-120,1142680230505136,1142680238636959,5,2,1142680232678105,1142680240551335,1142680236047845,1142680250841075,1142680284125922,1142680299330716,1142680332116969,1142680449716981
2.2-responsive-cruise-120,1142681237749142,1142681245489456,6,3,1142681241438049,1142681247236279,1142681253100186,1142681253208102,1142681286981543,1142681302381336,0,0
2.2-responsive-cruise-120,1142682244650128,1142682252607108,7,4,1142682247971326,1142682253814191,1142682255891015,1142682255994348,1142682289405341,1142682305377634,0,0
2.2-responsive-cruise-120,1142683251807051,1142683259465229,8,1,1142683255331010,1142683260904552,1142683261187417,1142683261313927,1142683308402265,1142683322768360,1142683355217687,1142683473345042
2.2-responsive-cruise-120,1142684258672360,1142684266587986,9,2,1142684261317412,1142684268183403,1142684261833350,1142684276867414,1142684311142209,1142684325727471,1142684358718359,1142684476014152
2.2-responsive-cruise-120,1142685265534075,1142685273616471,10,3,1142685268590273,1142685274997670,1142685279651576,1142685279758451,1142685312868923,1142685327414341,0,0
2.2-responsive-cruise-120,1142686272928134,1142686280580738,11,4,1142686278030530,1142686281854072,1142686282917405,1142686283029385,1142686315978346,1142686330843660,0,0
2.2-responsive-cruise-120,1142687279540734,1142687287592766,12,1,1142687282329588,1142687289327245,1142687285404328,1142687300465528,1142687334018968,1142687348835949,1142687382166109,1142687499210339
2.2-responsive-cruise-120,1142688286672709,1142688294640002,13,2,1142688289763751,1142688296604950,1142688303125107,1142688303254950,1142688337221204,1142688351861466,1142688385362302,1142688502055335
2.2-responsive-cruise-120,1142689293641143,1142689301598539,14,3,1142689297022862,1142689302774477,1142689305567498,1142689305670154,1142689339561824,1142689355012191,0,0
2.2-responsive-cruise-120,1142690300653795,1142690308589421,15,4,1142690303609733,1142690309874942,1142690309994213,1142690310138952,1142690359262916,1142690374939167,0,0
2.2-responsive-cruise-120,1142691307500718,1142691315586761,16,1,1142691309750198,1142691317191240,1142691312872959,1142691327970043,1142691361696505,1142691378120673,1142691408966249,1142691526444542
2.2-responsive-cruise-120,1142692314492121,1142692322803059,17,2,1142692318692486,1142692324421913,1142692330162174,1142692330280247,1142692364132386,1142692378926190,1142692411008224,1142692529337976
2.2-responsive-cruise-120,1142693321656909,1142693329470868,18,3,1142693324215867,1142693331071076,1142693333856389,1142693333963629,1142693366771757,1142693381528790,0,0
2.2-responsive-cruise-120,1142694328519717,1142694336463885,19,4,1142694332301541,1142694337845916,1142694336457322,1142694351345397,1142694385445556,1142694400800089,0,0
2.2-responsive-cruise-120,1142695335945443,1142695343596433,20,1,1142695339912370,1142695345160600,1142695342694402,1142695353884819,1142695388320656,1142695403480501,1142695435189411,1142695553278902
2.2-responsive-cruise-120,1142696342509397,1142696350505752,21,2,1142696345523877,1142696352131638,1142696356405805,1142696356508044,1142696390535964,1142696405533778,1142696437799146,1142696555781710
2.2-responsive-cruise-120,1142697349668820,1142697357594863,22,3,1142697353419446,1142697358908769,1142697359882363,1142697359993405,1142697393578356,1142697408108514,0,0
2.2-responsive-cruise-120,1142698356476108,1142698364595901,23,4,1142698360534598,1142698366190432,1142698364477567,1142698378302360,1142698411660332,1142698427339553,0,0
2.2-responsive-cruise-120,1142699363836417,1142699371579595,24,1,1142699366774959,1142699373313918,1142699380835064,1142699380977460,1142699414765849,1142699430173403,1142699462684656,1142699579651855
2.2-responsive-cruise-120,1142700370509902,1142700378592976,25,2,1142700373070059,1142700379991570,1142700383216935,1142700383325060,1142700416887563,1142700431617304,1142700464938401,1142700581827788
2.2-responsive-cruise-120,1142701377673753,1142701385497035,26,3,1142701381066409,1142701386732920,1142701385292712,1142701401712297,1142701436214123,1142701450862771,0,0
2.2-responsive-cruise-120,1142702384503384,1142702392670000,27,4,1142702387100208,1142702394563906,1142702389629166,1142702405144532,1142702438518233,1142702455904798,0,0
2.2-responsive-cruise-120,1142703391710360,1142703399491715,28,1,1142703394871975,1142703401277861,1142703407148434,1142703407255570,1142703440885938,1142703456405002,1142703489096619,1142703606040641
2.2-responsive-cruise-120,1142704398635877,1142704406589575,29,2,1142704401016919,1142704407930721,1142704410476451,1142704410587753,1142704443752652,1142704458747810,1142704491252865,1142704608879596
2.2-responsive-cruise-120,1142705406211446,1142705413594832,30,3,1142705409835665,1142705415017384,1142705416517020,1142705416631968,1142705463347701,1142705477965151,0,0
2.2-responsive-cruise-120,1142706412653994,1142706420591703,31,4,1142706414977015,1142706422159099,1142706416948734,1142706432067538,1142706465855874,1142706481027334,0,0
2.2-responsive-cruise-120,1142707419675761,1142707427759356,32,1,1142707423140813,1142707429481960,1142707433810710,1142707433915294,1142707468017953,1142707482635090,1142707514385927,1142707633122501
2.2-responsive-cruise-120,1142708426665028,1142708434579664,33,2,1142708428939612,1142708436003779,1142708437242946,1142708437344717,1142708470738470,1142708485257898,1142708517912745,1142708635323122
2.2-responsive-cruise-120,1142709433679555,1142709441466952,34,3,1142709437159035,1142709443142265,1142709440373462,1142709455422005,1142709489305655,1142709505003469,0,0
2.2-responsive-cruise-120,1142710440495020,1142710448622313,35,4,1142710443510802,1142710450303980,1142710458520335,1142710458639501,1142710492024296,1142710507073048,0,0
2.2-responsive-cruise-120,1142711447505641,1142711455606163,36,1,1142711450254444,1142711456858715,1142711460372466,1142711460477413,1142711494405386,1142711508941585,1142711541589349,1142711659436392
2.2-responsive-cruise-120,1142712454531158,1142712462597305,37,2,1142712458232357,1142712463890743,1142712463578399,1142712479618505,1142712513468456,1142712529171999,1142712561850388,1142712678568108
2.2-responsive-cruise-120,1142713461647092,1142713469600114,38,3,1142713464132978,1142713471381103,1142713467244905,1142713482273552,1142713516221889,1142713530739338,0,0
2.2-responsive-cruise-120,1142714468720422,1142714476581829,39,4,1142714472371620,1142714478148391,1142714473217245,1142714485119642,1142714518696520,1142714534472095,0,0
2.2-responsive-cruise-120,1142715475632761,1142715483599377,40,1,1142715478399220,1142715485002971,1142715487436617,1142715487545054,1142715521061776,1142715536869799,1142715568498708,1142715686406897
2.2-responsive-cruise-120,1142716482494789,1142716490583071,41,2,1142716486120310,1142716491836508,1142716490961717,1142716505919947,1142716540622972,1142716554891358,1142716588634122,1142716705300228
2.2-responsive-cruise-120,1142717489589264,1142717497795775,42,3,1142717492199316,1142717499352130,1142717497523379,1142717509350047,1142717543157655,1142717557585156,0,0
2.2-responsive-cruise-120,1142718496643948,1142718504738584,43,4,1142718500921969,1142718506528740,1142718511266449,1142718511370772,1142718545262338,1142718560725048,0,0
2.2-responsive-cruise-120,1142719503738944,1142719511587903,44,1,1142719507800559,1142719512995455,1142719513545612,1142719513655195,1142719547937907,1142719562693116,1142719595364891,1142719713088392
2.2-responsive-cruise-120,1142720510960607,1142720518604618,45,2,1142720513734774,1142720520417014,1142720517642482,1142720532891546,1142720567070404,1142720581676864,1142720614290305,1142720732152348
2.2-responsive-cruise-120,1142721517649978,1142721525596906,46,3,1142721519928728,1142721527283468,1142721520963728,1142721535947636,1142721569841077,1142721584698735,0,0
2.2-responsive-cruise-120,1142722524635495,1142722532496381,47,4,1142722527498724,1142722534201329,1142722538131850,1142722538237371,1142722572290448,1142722587531022,0,0
2.2-responsive-cruise-8,1142611092258821,1142611100227624,0,1,1142611095351061,1142611101613770,1142611096777728,1142611112398198,1142611112983042,1142611127957783,1142611176488153,1142611279003371
2.2-responsive-cruise-8,1142612099144755,1142612107649339,1,2,1142612100949026,1142612109335693,1142612114639131,1142612114739913,1142612115234548,1142612129199445,1142612163377834,1142612281696127
2.2-responsive-cruise-8,1142613106108032,1142613114230429,2,3,1142613108331678,1142613115638242,1142613117823502,1142613117937356,1142613118529388,1142613132762827,0,0
2.2-responsive-cruise-8,1142614113304070,1142614121102456,3,4,1142614115510112,1142614122690321,1142614121511883,1142614135466989,1142614136116833,1142614151516313,0,0
2.2-responsive-cruise-8,1142615120250004,1142615128228182,4,1,1142615122848337,1142615129805057,1142615123784067,1142615138815266,1142615139491933,1142615154487768,1142615202495377,1142615304478355
2.2-responsive-cruise-8,1142616127278125,1142616135233438,5,2,1142616129846094,1142616136560365,1142616140247449,1142616140344324,1142616140837345,1142616155978128,1142616188806516,1142616308106424
2.2-responsive-cruise-8,1142617134274892,1142617142212913,6,3,1142617136480986,1142617143503330,1142617142696976,1142617158980728,1142617159638436,1142617174551927,0,0
2.2-responsive-cruise-8,1142618141142336,1142618149230514,7,4,1142618143547961,1142618150873274,1142618147306295,1142618161913536,1142618162586192,1142618178132652,0,0
2.2-responsive-cruise-8,1142619148257176,1142619156093166,8,1,1142619150265718,1142619157845093,1142619164058532,1142619164157802,1142619164678427,1142619179416398,1142619228314996,1142619331840996
2.2-responsive-cruise-8,1142620155111859,1142620163218058,9,2,1142620157471131,1142620164601756,1142620167393632,1142620167495090,1142620168053475,1142620182294050,1142620231165565,1142620334089013
2.2-responsive-cruise-8,1142621162262741,1142621170209929,10,3,1142621164519877,1142621171419461,1142621170506596,1142621185686285,1142621186342431,1142621201408110,0,0
2.2-responsive-cruise-8,1142622169451487,1142622177372113,11,4,1142622171427217,1142622178882790,1142622174495811,1142622188844093,1142622189485968,1142622204311647,0,0
2.2-responsive-cruise-8,1142623176275285,1142623184259505,12,1,1142623178702890,1142623186108099,1142623191201537,1142623191305547,1142623191797787,1142623206507268,1142623255607950,1142623360888220
2.2-responsive-cruise-8,1142624183294552,1142624191253459,13,2,1142624185628928,1142624192932626,1142624194558876,1142624194669241,1142624195184866,1142624209207888,1142624242474767,1142624361225872
2.2-responsive-cruise-8,1142625190448507,1142625198167987,14,3,1142625193290955,1142625199582206,1142625198543247,1142625212616947,1142625213207832,1142625228361740,0,0
2.2-responsive-cruise-8,1142626197282618,1142626205224806,15,4,1142626199871993,1142626206816108,1142626201207462,1142626214586161,1142626215277359,1142626231175694,0,0
2.2-responsive-cruise-8,1142627204263291,1142627212215219,16,1,1142627206865843,1142627213763031,1142627217011678,1142627217122615,1142627217617459,1142627233354544,1142627281989757,1142627385072007
2.2-responsive-cruise-8,1142628211370527,1142628219374642,17,2,1142628213643912,1142628220677350,1142628220473965,1142628236922248,1142628237460477,1142628252547458,1142628285607409,1142628403726431
2.2-responsive-cruise-8,1142629218137866,1142629226257399,18,3,1142629220376356,1142629228138753,1142629224023805,1142629238964535,1142629239606358,1142629254541776,0,0
2.2-responsive-cruise-8,1142630225260936,1142630233205936,19,4,1142630227504165,1142630234939634,1142630240803281,1142630240902395,1142630241426666,1142630256476928,0,0
2.2-responsive-cruise-8,1142631232147442,1142631240251714,20,1,1142631234551869,1142631241420828,1142631243950933,1142631244055100,1142631244537391,1142631258869216,1142631307966929,1142631410585689
2.2-responsive-cruise-8,1142632239299157,1142632247295252,21,2,1142632242239939,1142632248635512,1142632247141502,1142632262606816,1142632263153691,1142632277730515,1142632311473748,1142632430440322
2.2-responsive-cruise-8,1142633246219674,1142633254246029,22,3,1142633248601549,1142633255890560,1142633251786966,1142633266303166,1142633266939989,1142633281015875,0,0
2.2-responsive-cruise-8,1142634253257587,1142634261279046,23,4,1142634255386806,1142634263092327,1142634268523838,1142634268627276,1142634269245870,1142634283795663,0,0
2.2-responsive-cruise-8,1142635260333364,1142635268322271,24,1,1142635262708937,1142635269706542,1142635271509511,1142635271622428,1142635272125084,1142635286193211,1142635334466705,1142635438228330
2.2-responsive-cruise-8,1142636267241225,1142636275218101,25,2,1142636270066329,1142636276604299,1142636274534819,1142636289454352,1142636289990394,1142636305565864,1142636338094149,1142636457982390
2.2-responsive-cruise-8,1142637274287888,1142637282110180,26,3,1142637276928773,1142637283619399,1142637278746482,1142637293440858,1142637294051379,1142637308505235,0,0
2.2-responsive-cruise-8,1142638281349707,1142638289466739,27,4,1142638283646530,1142638290935020,1142638295328354,1142638295429604,1142638296032156,1142638310801533,0,0
2.2-responsive-cruise-8,1142639288281370,1142639296228975,28,1,1142639290540328,1142639297729496,1142639298175225,1142639298309756,1142639298958506,1142639313613664,1142639361820387,1142639464770033
2.2-responsive-cruise-8,1142640295131730,1142640303102877,29,2,1142640297388658,1142640304607617,1142640300937512,1142640317162462,1142640317695639,1142640331761474,1142640365154758,1142640483053624
2.2-responsive-cruise-8,1142641302124747,1142641310224123,30,3,1142641304452560,1142641311731675,1142641319258343,1142641319372770,1142641320173760,1142641334780688,0,0
2.2-responsive-cruise-8,1142642309344119,1142642317112765,31,4,1142642314341150,1142642318345005,1142642322321932,1142642322462401,1142642323017766,1142642336847090,0,0
2.2-responsive-cruise-8,1142643316294531,1142643324217709,32,1,1142643318736302,1142643325686876,1142643324702345,1142643340534742,1142643341046305,1142643356269692,1142643389016830,1142643508380123
2.2-responsive-cruise-8,1142644323303590,1142644331224893,33,2,1142644325265934,1142644333332601,1142644328309111,1142644343721873,1142644344269477,1142644358412291,1142644391664795,1142644509983817
2.2-responsive-cruise-8,1142645330122232,1142645338263014,34,3,1142645332374784,1142645339896764,1142645346077911,1142645346189421,1142645346799004,1142645361430933,0,0
2.2-responsive-cruise-8,1142646337361759,1142646345225562,35,4,1142646339696603,1142646346605354,1142646348944469,1142646349052386,1142646349641969,1142646364281762,0,0
2.2-responsive-cruise-8,1142647344547849,1142647352496548,36,1,1142647347055454,1142647353927225,1142647351831444,1142647368208425,1142647368748477,1142647383916187,1142647414900981,1142647534818702
2.2-responsive-cruise-8,1142648351259356,1142648359258107,37,2,1142648353361231,1142648360924148,1142648356219148,1142648370696910,1142648371239254,1142648385811443,1142648434639208,1142648537428124
2.2-responsive-cruise-8,1142649358292112,1142649366122217,38,3,1142649360361540,1142649367804040,1142649372859041,1142649372962895,1142649373517843,1142649388044667,0,0
2.2-responsive-cruise-8,1142650365256692,1142650373221328,39,4,1142650367636380,1142650374444818,1142650375897683,1142650376000547,1142650376559505,1142650390323674,0,0
2.2-responsive-cruise-8,1142651372323146,1142651380315283,40,1,1142651374544240,1142651381495074,1142651380169501,1142651394450492,1142651394979242,1142651410125286,1142651459914197,1142651562021915
2.2-responsive-cruise-8,1142652379444861,1142652387270747,41,2,1142652381596111,1142652388831268,1142652382452987,1142652397019759,1142652397643457,1142652412140073,1142652461436224,1142652564256755
2.2-responsive-cruise-8,1142653386110014,1142653394221004,42,3,1142653388475274,1142653395528035,1142653399733557,1142653399832359,1142653400362150,1142653414804235,0,0
2.2-responsive-cruise-8,1142654393105947,1142654401216886,43,4,1142654395339229,1142654402581729,1142654402008188,1142654418578346,1142654419188033,1142654434112253,0,0
2.2-responsive-cruise-8,1142655400292454,1142655408218236,44,1,1142655402345214,1142655409701361,1142655406254538,1142655421630841,1142655422215008,1142655437190270,1142655469969023,1142655591720910
2.2-responsive-cruise-8,1142656407329898,1142656415229378,45,2,1142656411251825,1142656417151878,1142656413330576,1142656424357556,1142656424979900,1142656438209745,1142656487774333,1142656590623718
2.2-responsive-cruise-8,1142657414329009,1142657422435884,46,3,1142657416536873,1142657423610312,1142657426692291,1142657426804947,1142657427415625,1142657442009636,0,0
2.2-responsive-cruise-8,1142658421197026,1142658429212964,47,4,1142658423722859,1142658430392860,1142658429452287,1142658445112757,1142658445679424,1142658461434217,0,0
2.2-responsive-fast-8,1142739463528589,1142739471820152,0,1,1142739465834422,1142739473624319,1142739466753328,1142739483771976,1142739484328695,1142739497896821,1142739529235522,1142739650054284
2.2-responsive-fast-8,1142740470558428,1142740478420773,1,2,1142740473068325,1142740480476086,1142740486018065,1142740486117701,1142740486652649,1142740499362233,1142740533397289,1142740651949176
2.2-responsive-fast-8,1142741477571393,1142741485566759,2,3,1142741479928373,1142741486946551,1142741487971134,1142741488084676,1142741488682644,1142741502965823,0,0
2.2-responsive-fast-8,1142742484670035,1142742492574515,3,4,1142742486582744,1142742494046182,1142742491036390,1142742505576131,1142742506198319,1142742521927383,0,0
2.2-responsive-fast-8,1142743491566490,1142743499540032,4,1,1142743493432167,1142743501240032,1142743493825553,1142743509043523,1142743509765190,1142743524701233,1142743572182592,1142743675222341
2.2-responsive-fast-8,1142744498560132,1142744506518205,5,2,1142744500962945,1142744507834247,1142744511261383,1142744511359612,1142744511852633,1142744525906437,1142744575006129,1142744678652546
2.2-responsive-fast-8,1142745505637784,1142745513640493,6,3,1142745508621587,1142745515512369,1142745514157473,1142745529549037,1142745530172839,1142745544802528,0,0
2.2-responsive-fast-8,1142746512880489,1142746520397885,7,4,1142746514978197,1142746521694083,1142746517285802,1142746531675438,1142746532272314,1142746546877419,0,0
2.2-responsive-fast-8,1142747519412204,1142747527765694,8,1,1142747521502516,1142747529694392,1142747534415226,1142747534512361,1142747534995122,1142747549560852,1142747598293618,1142747701929878
2.2-responsive-fast-8,1142748526605637,1142748534405221,9,2,1142748529362460,1142748535609388,1142748537806211,1142748537906003,1142748538388659,1142748552298661,1142748585585122,1142748704984665
2.2-responsive-fast-8,1142749533757352,1142749541661520,10,3,1142749536572925,1142749542968499,1142749540705374,1142749555997823,1142749556614854,1142749571620637,0,0
2.2-responsive-fast-8,1142750540567973,1142750548408234,11,4,1142750542646567,1142750550052037,1142750544549744,1142750559676048,1142750560409434,1142750575148393,0,0
2.2-responsive-fast-8,1142751547595365,1142751555540835,12,1,1142751549919324,1142751556965835,1142751561531721,1142751561632971,1142751562142815,1142751578292556,1142751625679175,1142751728675175
2.2-responsive-fast-8,1142752554481768,1142752562693956,13,2,1142752557036924,1142752563969269,1142752564449789,1142752564569425,1142752565101456,1142752578812864,1142752627777348,1142752730679129
2.2-responsive-fast-8,1142753561581087,1142753569392442,14,3,1142753563722441,1142753570967911,1142753567740879,1142753582384370,1142753583039266,1142753598134267,0,0
2.2-responsive-fast-8,1142754568453166,1142754576509729,15,4,1142754570723843,1142754578015042,1142754571512750,1142754584854262,1142754585444522,1142754600565044,0,0
